speed_hz[hz]	send_bytes[byte]	average_2Delay[ms]	median_2Delay[ms]	mode_2Delay[ms]	max_2Delay[ms]	min_2Delay[ms]	fluctuation[ms]	error_rate	variance[ms^2]	standard deviation[ms]
28000	10000	1.1661647081375122	 1.0983943939208984	1.0883808135986328	5.577564239501953	1.0623931884765625	4.411399531364441	0.0	0.04273519187731325	0.20672491837539383
28800	10000	1.1281999111175538	 1.102447509765625	1.0981559753417969	1.57928466796875	1.0693073272705078	0.4510847568511962	0.0	0.0029827051673942152	0.05461414805152796
29000	10000	1.1322398424148559	 1.1031627655029297	1.0988712310791016	1.5347003936767578	1.070261001586914	0.40246055126190194	0.0	0.0031531239838153624	0.05615268456463469
30000	10000	1.2134349346160889	 1.115560531616211	1.1107921600341797	5.579471588134766	1.0638236999511719	4.366036653518677	0.0	0.06087006434967179	0.24671859344133712
31000	10000	1.1185361385345458	 1.0960102081298828	1.0936260223388672	1.5075206756591797	1.0654926300048828	0.3889845371246339	0.0	0.0030099984555613446	0.0548634528220868
32000	10000	1.2370042562484742	 1.1210441589355469	-1	4.69517707824707	1.065969467163086	3.458172821998596	0.0	0.06864280674053531	0.2619977227773847
33000	10000	1.2206811904907227	 1.1172294616699219	1.0986328125	5.546331405639648	1.0704994201660156	4.325650215148926	0.0	0.07207856252398415	0.268474510007904
34000	10000	1.1416520833969117	 1.1017322540283203	1.0967254638671875	5.432605743408203	1.0652542114257812	4.290953660011292	0.0	0.01951116484469765	0.13968237127389285
35000	10000	1.0917280435562133	 1.0876655578613281	1.0867118835449219	1.4395713806152344	1.0592937469482422	0.34784333705902104	0.0	0.0003992685012411812	0.019981704162587866
36000	10000	1.1312032699584962	 1.110076904296875	1.0936260223388672	3.5974979400634766	1.0666847229003906	2.4662946701049804	0.0	0.008665016753857344	0.09308607175006013
37000	10000	1.2175447702407838	 1.1112689971923828	1.0943412780761719	3.769397735595703	1.0614395141601562	2.5518529653549193	0.0	0.05381123565039104	0.23197248899468884
38000	10000	1.2379820346832275	 1.1227130889892578	1.104593276977539	6.313323974609375	1.062154769897461	5.0753419399261475	0.0	0.07012900995681548	0.2648188247780272
38400	10000	1.2354878664016724	 1.1234283447265625	1.108407974243164	6.7577362060546875	1.0671615600585938	5.522248339653015	0.0	0.07629878018423768	0.27622233831505677
39000	10000	1.1495694160461425	 1.1014938354492188	1.0972023010253906	5.310297012329102	1.064300537109375	4.160727596282959	0.0	0.026491767526922557	0.16276291815681654
40000	10000	1.1794954061508178	 1.1053085327148438	1.0941028594970703	4.448175430297852	1.0714530944824219	3.2686800241470335	0.0	0.03938804926285172	0.19846422665773225
41000	10000	1.2374953508377076	 1.1246204376220703	1.0941028594970703	5.648374557495117	1.0809898376464844	4.41087920665741	0.0	0.06362905347345475	0.25224799993945396
42000	10000	1.2352936506271361	 1.1212825775146484	1.1107921600341797	5.24139404296875	1.0678768157958984	4.006100392341613	0.0	0.0673990613479185	0.25961329193228627
43000	10000	1.2178207397460938	 1.1200904846191406	1.100301742553711	5.706071853637695	1.062154769897461	4.488251113891602	0.0	0.05943234798291087	0.24378750579738673
44000	10000	1.2440159320831299	 1.1248588562011719	1.1138916015625	5.448341369628906	1.0671615600585938	4.204325437545776	0.0	0.07888771621304613	0.2808695715328489
45000	10000	1.128196620941162	 1.1019706726074219	1.0993480682373047	1.5707015991210938	1.0640621185302734	0.44250497817993173	0.0	0.0031240715884359813	0.05589339485517033
46000	10000	1.2111500740051269	 1.1157989501953125	1.094818115234375	5.152702331542969	1.0671615600585938	3.941552257537842	0.0	0.05909079328156622	0.24308597919576977
47000	10000	1.2282503843307495	 1.1208057403564453	1.1141300201416016	5.460023880004883	1.0647773742675781	4.231773495674133	0.0	0.06391436231864134	0.25281289982641575
48000	10000	1.0924905776977538	 1.088261604309082	1.0864734649658203	1.4379024505615234	1.0616779327392578	0.3454118728637696	0.0	0.00042277314072634907	0.020561447923878054
49000	10000	1.1486413955688477	 1.0943412780761719	1.0864734649658203	5.324125289916992	1.062154769897461	4.175483894348145	0.0	0.03287505895164941	0.18131480621187396
50000	10000	1.110327410697937	 1.0886192321777344	1.0838508605957031	4.347085952758789	1.0662078857421875	3.2367585420608522	0.0	0.012831845397699342	0.11327773566636712
51000	10000	1.1986869335174561	 1.1115074157714844	-1	6.384134292602539	1.0619163513183594	5.185447359085083	0.0	0.05828439493741598	0.24142161240745613
52000	10000	1.1249234676361084	 1.0912418365478516	1.0852813720703125	6.072759628295898	1.0612010955810547	4.94783616065979	0.0	0.02053964941291042	0.14331660550302752
53000	10000	1.1189844131469726	 1.0988712310791016	1.0833740234375	1.6269683837890625	1.0712146759033203	0.5079839706420899	0.0	0.0027280213330050174	0.05223046364914845
54000	10000	1.2361793518066406	 1.1150836944580078	1.092672348022461	5.378961563110352	1.062631607055664	4.142782211303711	0.0	0.08013764510542387	0.2830859323693494
55000	10000	1.242085576057434	 1.1203289031982422	1.1005401611328125	5.777835845947266	1.0743141174316406	4.5357502698898315	0.0	0.07939605224918012	0.2817730509633242
56000	10000	1.2457530736923217	 1.1203289031982422	1.096487045288086	6.081342697143555	1.068115234375	4.8355896234512326	0.0	0.09030862800032026	0.30051393977704305
